"Day","Hour","Season","ExamPeriod","LowSalesPeriod","DrinksSold","Size.Mean","Content.Espresso","Content.Drip","Content.Water","Content.Tea","Content.Milk","Content.SpecialtyMilk","Content.Chocolate","Content.Seasonal","Content.Juice","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Trait.Froth","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
2016-09-13,10,"Fall",FALSE,FALSE,12,315,10,0,3,2,9,0,0,0,0,2,0,0,11,20.3,13.6,65,13,101.34,TRUE,FALSE,FALSE,FALSE
2016-09-13,11,"Fall",FALSE,FALSE,11,261,9,1,3,1,5,1,0,0,0,0,0,1,10,22.5,14.5,60,16,101.3,TRUE,FALSE,FALSE,FALSE
2016-09-13,12,"Fall",FALSE,FALSE,16,325,8,6,2,2,6,2,0,0,0,4,1,6,15,24.4,14.7,54,14,101.21,TRUE,FALSE,FALSE,FALSE
2016-09-13,13,"Fall",FALSE,FALSE,13,328,8,0,5,6,8,0,0,0,0,0,1,0,10,25.9,12.9,44,28,101.14,FALSE,FALSE,FALSE,FALSE
2016-09-13,14,"Fall",FALSE,FALSE,12,264,9,0,4,3,5,1,1,0,1,2,1,0,9,26.4,12.3,41,27,101.13,FALSE,FALSE,FALSE,FALSE
2016-09-13,15,"Fall",FALSE,FALSE,8,296,5,1,1,2,6,0,0,0,0,0,1,1,7,26.4,13,43,25,101.07,FALSE,FALSE,FALSE,FALSE
2016-09-13,16,"Fall",FALSE,FALSE,6,341,2,0,2,4,2,1,0,0,0,1,1,0,6,26.2,14.2,47,19,101.02,TRUE,FALSE,FALSE,FALSE
2016-09-13,17,"Fall",FALSE,FALSE,4,296,1,2,0,1,2,0,0,0,0,0,1,2,3,24.9,13.6,49,17,100.99,TRUE,FALSE,FALSE,FALSE
2016-09-13,18,"Fall",FALSE,FALSE,15,310,11,0,5,3,9,0,2,0,0,1,1,0,13,23.8,13.5,52,17,100.99,TRUE,FALSE,FALSE,FALSE
2016-09-13,19,"Fall",FALSE,FALSE,5,331,2,0,2,1,2,1,0,0,0,0,1,0,4,23.3,13.3,53,19,100.99,FALSE,FALSE,FALSE,FALSE
2016-09-13,20,"Fall",FALSE,FALSE,1,355,0,0,0,0,0,1,1,0,0,0,1,0,0,22.2,14.2,60,18,101,FALSE,FALSE,FALSE,FALSE
2016-09-13,7,"Fall",FALSE,FALSE,4,296,2,2,0,0,2,0,1,0,0,0,0,2,4,16.4,12.6,78,9,101.5,TRUE,FALSE,FALSE,FALSE
2016-09-13,8,"Fall",FALSE,FALSE,12,237,10,1,1,0,8,2,0,0,0,0,0,1,12,18.3,12.2,67,11,101.5,TRUE,FALSE,FALSE,FALSE
2016-09-13,9,"Fall",FALSE,FALSE,17,329,10,5,2,3,7,2,0,0,0,1,1,5,15,19.4,12.7,65,15,101.42,TRUE,FALSE,FALSE,FALSE
2016-09-14,10,"Fall",FALSE,FALSE,12,286,8,3,1,0,7,0,0,0,1,1,0,3,9,18.1,12,67,28,101.17,FALSE,FALSE,TRUE,FALSE
2016-09-14,11,"Fall",FALSE,FALSE,7,270,6,1,1,0,4,1,1,0,0,0,0,1,7,18.7,11.1,61,13,101.26,FALSE,FALSE,TRUE,FALSE
2016-09-14,12,"Fall",FALSE,FALSE,23,261,17,3,3,2,14,1,2,0,1,1,2,3,14,18.5,10.4,59,16,101.36,FALSE,FALSE,TRUE,FALSE
2016-09-14,13,"Fall",FALSE,FALSE,11,301,9,1,3,1,5,2,0,0,0,2,1,1,10,19.2,9.2,52,24,101.44,FALSE,FALSE,FALSE,FALSE
2016-09-14,14,"Fall",FALSE,FALSE,7,224,4,3,2,0,2,0,0,0,0,0,0,3,7,18.9,8.4,50,26,101.47,FALSE,FALSE,FALSE,FALSE
2016-09-14,15,"Fall",FALSE,FALSE,4,266,3,0,1,2,3,0,0,0,0,0,1,0,4,18.7,8.5,51,24,101.51,FALSE,FALSE,FALSE,FALSE
2016-09-14,16,"Fall",FALSE,FALSE,9,260,6,0,2,1,6,0,3,0,0,1,1,0,7,18.4,7.6,49,18,101.55,FALSE,FALSE,FALSE,FALSE
2016-09-14,17,"Fall",FALSE,FALSE,6,335,5,0,2,1,2,2,4,0,0,0,1,0,5,17.9,7.4,50,15,101.63,FALSE,FALSE,FALSE,FALSE
2016-09-14,18,"Fall",FALSE,FALSE,6,262,5,1,1,1,3,0,0,0,0,0,0,1,5,17.5,7.1,50,14,101.71,FALSE,FALSE,FALSE,FALSE
2016-09-14,19,"Fall",FALSE,FALSE,13,337,7,1,2,3,9,1,4,0,0,0,2,1,11,16.3,6.5,52,10,101.8,TRUE,FALSE,FALSE,FALSE
2016-09-14,20,"Fall",FALSE,FALSE,3,247,2,0,1,1,1,0,0,0,0,0,0,0,3,15.1,7,58,14,101.87,TRUE,FALSE,FALSE,FALSE
2016-09-14,7,"Fall",FALSE,FALSE,3,315,2,1,0,0,1,1,0,0,0,0,0,1,3,20.2,17.6,85,27,100.85,FALSE,FALSE,FALSE,FALSE
2016-09-14,8,"Fall",FALSE,FALSE,15,272,11,2,0,0,9,2,0,0,2,2,0,2,11,20.5,17.4,82,20,100.92,FALSE,FALSE,FALSE,FALSE
2016-09-14,9,"Fall",FALSE,FALSE,13,318,8,2,4,3,6,2,0,0,0,0,0,2,11,19.9,14.6,71,26,101.03,FALSE,FALSE,FALSE,FALSE
2016-09-15,10,"Fall",FALSE,FALSE,12,251,9,0,2,1,9,0,2,0,1,1,1,0,7,13.9,5.8,58,5,102.36,TRUE,FALSE,FALSE,FALSE
2016-09-15,11,"Fall",FALSE,FALSE,5,355,4,0,0,1,3,2,2,0,0,0,2,0,3,15.5,6.6,55,13,102.34,TRUE,FALSE,FALSE,FALSE
2016-09-15,12,"Fall",FALSE,FALSE,12,249,7,4,1,0,4,2,0,0,0,2,0,4,9,15.6,5.9,52,8,102.31,TRUE,FALSE,FALSE,FALSE
2016-09-15,13,"Fall",FALSE,FALSE,16,347,8,3,3,4,7,3,1,0,0,2,2,3,13,16.4,5.2,47,14,102.23,TRUE,FALSE,FALSE,FALSE
2016-09-15,14,"Fall",FALSE,FALSE,5,338,3,0,2,2,2,0,1,0,0,0,0,0,5,16.6,5,46,14,102.16,TRUE,FALSE,FALSE,FALSE
2016-09-15,15,"Fall",FALSE,FALSE,6,296,2,2,1,1,3,0,1,0,0,1,2,2,5,17.1,6.4,49,15,102.1,TRUE,FALSE,FALSE,FALSE
2016-09-15,16,"Fall",FALSE,FALSE,5,189,3,1,1,0,1,2,0,0,0,0,0,1,5,16.9,6.2,49,9,102.07,TRUE,FALSE,FALSE,FALSE
2016-09-15,17,"Fall",FALSE,FALSE,3,276,0,1,1,1,1,0,0,0,0,0,0,1,3,16.6,5.9,49,8,102.08,TRUE,FALSE,FALSE,FALSE
2016-09-15,18,"Fall",FALSE,FALSE,4,266,2,0,0,0,3,1,2,0,0,0,2,0,0,15.6,5.6,51,8,102.07,TRUE,FALSE,FALSE,FALSE
2016-09-15,19,"Fall",FALSE,FALSE,9,361,2,0,4,5,5,0,0,0,0,0,1,0,7,15.4,6,53,8,102.09,TRUE,FALSE,FALSE,FALSE
2016-09-15,20,"Fall",FALSE,FALSE,3,355,0,0,0,1,3,0,2,0,0,0,3,0,0,13.9,6.3,60,7,102.12,TRUE,FALSE,FALSE,FALSE
2016-09-15,7,"Fall",FALSE,FALSE,8,296,7,1,0,0,7,0,0,0,0,0,0,1,7,9.6,5.4,75,8,102.31,TRUE,FALSE,FALSE,FALSE
2016-09-15,8,"Fall",FALSE,FALSE,12,291,9,0,1,1,10,1,1,0,0,0,1,0,8,11.1,5.5,68,4,102.35,TRUE,FALSE,FALSE,FALSE
2016-09-15,9,"Fall",FALSE,FALSE,13,282,7,6,2,0,6,0,1,0,0,0,0,6,11,12.9,5.4,60,4,102.37,TRUE,FALSE,FALSE,FALSE
2016-09-16,10,"Fall",FALSE,FALSE,12,276,10,2,0,0,9,1,1,0,0,0,0,3,9,17.1,9.8,62,11,102.18,FALSE,FALSE,FALSE,FALSE
2016-09-16,11,"Fall",FALSE,FALSE,10,272,7,0,1,2,9,0,0,0,0,0,1,0,8,18,7.5,50,14,102.16,FALSE,FALSE,FALSE,FALSE
2016-09-16,12,"Fall",FALSE,FALSE,15,292,10,2,1,3,9,3,1,0,0,1,3,2,10,18.6,8.4,51,9,102.08,FALSE,FALSE,FALSE,FALSE
2016-09-16,13,"Fall",FALSE,FALSE,13,282,9,3,4,3,5,1,0,0,0,2,2,3,13,19.2,7.7,47,9,102.02,FALSE,FALSE,FALSE,FALSE
2016-09-16,14,"Fall",FALSE,FALSE,12,328,4,2,4,5,5,0,1,0,0,0,3,2,8,19.8,8.9,49,8,101.92,FALSE,FALSE,FALSE,FALSE
2016-09-16,15,"Fall",FALSE,FALSE,7,321,4,1,1,3,5,0,0,0,0,2,3,1,6,20.4,8.9,47,12,101.85,FALSE,FALSE,FALSE,FALSE
2016-09-16,16,"Fall",FALSE,FALSE,11,323,6,2,4,4,2,3,1,0,0,0,2,2,7,20.3,6.4,40,2,101.81,FALSE,FALSE,FALSE,FALSE
2016-09-16,17,"Fall",FALSE,FALSE,6,315,3,2,1,1,3,0,0,0,0,0,0,2,5,19.9,7.8,45,5,101.78,FALSE,FALSE,FALSE,FALSE
2016-09-16,18,"Fall",FALSE,FALSE,11,259,4,1,3,4,4,1,1,0,1,2,3,1,8,19.4,7.3,45,9,101.75,FALSE,FALSE,FALSE,FALSE
2016-09-16,19,"Fall",FALSE,FALSE,3,247,2,0,1,1,0,1,0,0,0,0,0,0,3,18.5,9.9,57,7,101.73,TRUE,FALSE,FALSE,FALSE
2016-09-16,20,"Fall",FALSE,FALSE,4,274,3,0,1,2,2,0,0,0,0,0,1,0,4,18.1,9.6,57,7,101.75,TRUE,FALSE,FALSE,FALSE
2016-09-16,6,"Fall",FALSE,FALSE,1,355,1,0,0,0,1,0,0,0,0,0,0,0,1,8.8,7.4,91,4,102.16,TRUE,FALSE,FALSE,FALSE
2016-09-16,7,"Fall",FALSE,FALSE,10,284,9,0,2,1,8,0,0,0,0,0,1,0,7,11.1,8.5,84,1,102.15,TRUE,FALSE,FALSE,FALSE
2016-09-16,8,"Fall",FALSE,FALSE,10,272,10,0,2,0,7,1,0,0,0,0,0,0,9,13.6,9.9,78,5,102.18,TRUE,FALSE,FALSE,FALSE
2016-09-16,9,"Fall",FALSE,FALSE,10,296,9,0,2,1,7,2,0,0,0,0,0,0,9,15.6,9.3,66,5,102.19,TRUE,FALSE,FALSE,FALSE
2016-09-17,10,"Fall",FALSE,FALSE,12,256,9,0,3,1,9,0,3,0,0,0,4,0,9,20.2,13.5,65,20,101.3,FALSE,FALSE,FALSE,FALSE
2016-09-17,11,"Fall",FALSE,FALSE,17,292,11,2,5,4,11,1,1,0,0,0,0,2,16,21.7,13.7,60,21,101.21,FALSE,FALSE,FALSE,FALSE
2016-09-17,12,"Fall",FALSE,FALSE,22,285,12,3,9,4,8,1,0,0,3,3,0,3,21,23.5,14.4,56,21,101.09,FALSE,FALSE,FALSE,FALSE
2016-09-17,13,"Fall",FALSE,FALSE,22,281,14,4,1,3,13,3,0,0,0,0,0,4,20,22.8,14.8,60,24,100.98,FALSE,FALSE,FALSE,FALSE
2016-09-17,14,"Fall",FALSE,FALSE,16,370,3,2,6,11,10,0,0,0,0,0,5,2,10,22.4,14.9,62,20,100.89,FALSE,FALSE,FALSE,FALSE
2016-09-17,15,"Fall",FALSE,FALSE,19,259,15,1,1,2,13,3,1,0,0,1,1,1,14,22,14.7,63,23,100.8,FALSE,FALSE,TRUE,FALSE
2016-09-17,16,"Fall",FALSE,FALSE,15,260,11,2,2,2,7,4,2,0,0,0,2,2,9,20.6,16.9,79,10,100.86,FALSE,FALSE,TRUE,FALSE
2016-09-17,17,"Fall",FALSE,FALSE,5,379,0,1,2,4,1,1,0,0,0,0,1,1,4,20.8,17.5,81,10,100.77,FALSE,FALSE,TRUE,FALSE
2016-09-17,18,"Fall",FALSE,FALSE,4,207,3,0,1,0,1,2,0,0,0,0,0,0,3,19.9,18.1,89,11,100.71,FALSE,FALSE,TRUE,FALSE
2016-09-17,19,"Fall",FALSE,FALSE,3,355,1,0,3,2,0,0,0,0,0,0,0,0,3,20.4,17.8,85,14,100.69,FALSE,FALSE,FALSE,FALSE
2016-09-17,8,"Fall",FALSE,FALSE,3,237,2,1,0,0,0,2,0,0,0,0,0,1,2,17.6,12.4,71,14,101.43,FALSE,FALSE,FALSE,FALSE
2016-09-17,9,"Fall",FALSE,FALSE,6,315,5,1,1,1,3,1,0,0,0,1,0,1,6,18.8,13.1,69,19,101.39,FALSE,FALSE,FALSE,FALSE
2016-09-18,10,"Fall",FALSE,FALSE,16,279,8,5,1,2,8,1,1,0,0,0,2,5,12,22.9,17.5,71,23,100.92,FALSE,FALSE,FALSE,FALSE
2016-09-18,11,"Fall",FALSE,FALSE,21,279,15,4,6,2,7,4,0,0,0,0,0,5,17,24.5,18.8,70,17,100.92,FALSE,FALSE,FALSE,FALSE
2016-09-18,12,"Fall",FALSE,FALSE,10,284,6,1,2,2,7,0,1,0,0,0,2,1,7,24.2,19.2,73,19,100.91,FALSE,FALSE,FALSE,FALSE
2016-09-18,13,"Fall",FALSE,FALSE,18,289,11,2,5,5,10,2,0,0,0,0,2,2,14,25.3,18.6,66,18,100.87,FALSE,FALSE,FALSE,FALSE
2016-09-18,14,"Fall",FALSE,FALSE,11,312,7,2,1,2,7,1,0,0,0,2,2,2,9,24.9,18.2,66,17,100.83,FALSE,FALSE,FALSE,FALSE
2016-09-18,15,"Fall",FALSE,FALSE,19,293,17,1,2,1,15,1,2,0,0,0,1,1,15,25.4,18.7,66,19,100.82,FALSE,FALSE,TRUE,FALSE
2016-09-18,16,"Fall",FALSE,FALSE,3,247,2,1,0,1,1,0,0,0,0,1,1,1,3,25.7,16.7,57,24,100.84,FALSE,FALSE,FALSE,FALSE
2016-09-18,17,"Fall",FALSE,FALSE,9,302,4,1,4,4,4,0,0,0,0,0,1,1,8,24.6,17.2,63,17,100.86,FALSE,FALSE,FALSE,FALSE
2016-09-18,18,"Fall",FALSE,FALSE,6,394,4,2,2,2,2,0,0,0,0,0,0,2,6,24,16.7,63,13,100.88,FALSE,FALSE,FALSE,FALSE
2016-09-18,19,"Fall",FALSE,FALSE,1,355,0,0,0,1,1,0,0,0,0,0,1,0,0,23.5,17.4,68,14,100.97,FALSE,FALSE,FALSE,FALSE
2016-09-18,20,"Fall",FALSE,FALSE,2,355,0,1,0,1,1,0,0,0,0,0,1,1,1,22.6,17.8,74,13,100.99,FALSE,FALSE,FALSE,FALSE
2016-09-18,21,"Fall",FALSE,FALSE,2,414,1,0,1,1,1,0,0,0,0,0,0,0,2,22.1,18,77,9,101,FALSE,FALSE,FALSE,FALSE
2016-09-18,9,"Fall",FALSE,FALSE,7,304,5,2,1,0,4,0,0,0,0,0,0,2,7,22,18.7,81,19,100.91,FALSE,FALSE,FALSE,FALSE
2016-09-19,10,"Fall",FALSE,FALSE,16,255,11,3,5,1,6,0,0,0,0,0,0,4,14,22.8,16.9,69,8,101.18,FALSE,FALSE,FALSE,FALSE
2016-09-19,11,"Fall",FALSE,FALSE,15,294,9,3,3,3,7,2,1,0,0,2,1,3,12,24.1,17.5,66,10,101.18,FALSE,FALSE,FALSE,FALSE
2016-09-19,12,"Fall",FALSE,FALSE,8,347,2,1,2,3,4,0,2,0,1,2,2,1,6,24.4,17.8,66,10,101.18,FALSE,FALSE,FALSE,FALSE
2016-09-19,13,"Fall",FALSE,FALSE,9,329,6,1,1,1,3,4,1,0,0,0,1,1,8,25.3,18.9,67,16,101.17,FALSE,FALSE,FALSE,FALSE
2016-09-19,14,"Fall",FALSE,FALSE,19,319,12,3,1,4,10,4,0,0,0,1,3,3,15,25.7,17.8,61,16,101.13,FALSE,FALSE,FALSE,FALSE
2016-09-19,15,"Fall",FALSE,FALSE,12,315,7,3,2,2,5,2,1,0,0,3,1,3,12,25.9,18.5,63,10,101.11,FALSE,FALSE,FALSE,FALSE
2016-09-19,16,"Fall",FALSE,FALSE,3,237,3,0,0,0,3,0,0,0,0,0,0,0,2,25.6,18.2,63,12,101.11,TRUE,FALSE,FALSE,FALSE
2016-09-19,17,"Fall",FALSE,FALSE,11,263,7,2,4,2,6,0,1,0,0,1,0,2,10,25.2,16.5,58,12,101.13,TRUE,FALSE,FALSE,FALSE
2016-09-19,18,"Fall",FALSE,FALSE,7,258,6,0,2,1,3,2,0,0,0,0,0,0,6,24,16.7,63,8,101.13,TRUE,FALSE,FALSE,FALSE
2016-09-19,19,"Fall",FALSE,FALSE,1,237,1,0,0,0,1,0,1,0,0,0,0,0,1,22.9,17,69,3,101.16,TRUE,FALSE,FALSE,FALSE
2016-09-19,20,"Fall",FALSE,FALSE,1,355,0,0,0,0,1,0,1,0,0,0,1,0,0,21.9,18.2,79,7,101.2,TRUE,FALSE,FALSE,FALSE
2016-09-19,21,"Fall",FALSE,FALSE,1,355,1,0,0,0,1,0,0,0,0,1,0,0,1,20.2,17.8,86,13,101.27,TRUE,FALSE,FALSE,FALSE
2016-09-19,6,"Fall",FALSE,FALSE,2,355,0,2,0,0,0,0,0,0,0,0,0,2,2,18.9,17.3,90,4,101.1,FALSE,FALSE,FALSE,FALSE
2016-09-19,7,"Fall",FALSE,FALSE,1,237,0,1,0,0,0,0,0,0,0,0,0,1,1,19.9,17.9,88,5,101.13,FALSE,FALSE,FALSE,FALSE
2016-09-19,8,"Fall",FALSE,FALSE,13,259,11,1,4,0,7,0,1,0,1,1,0,1,12,21.4,17.1,76,9,101.21,FALSE,FALSE,FALSE,FALSE
2016-09-19,9,"Fall",FALSE,FALSE,18,232,14,3,1,1,11,2,0,0,0,0,0,4,16,22.7,17.3,71,7,101.2,FALSE,FALSE,FALSE,FALSE
2016-09-20,10,"Fall",FALSE,FALSE,12,276,9,3,1,0,5,3,0,0,0,0,0,3,12,21.5,17.2,76,17,101.3,FALSE,FALSE,FALSE,FALSE
2016-09-20,11,"Fall",FALSE,FALSE,8,266,5,1,2,2,5,0,1,0,0,1,0,2,8,22,17.4,75,18,101.25,FALSE,FALSE,FALSE,FALSE
2016-09-20,12,"Fall",FALSE,FALSE,8,325,6,1,0,1,7,0,1,0,0,3,1,1,7,23.5,18,71,14,101.21,FALSE,FALSE,FALSE,FALSE
2016-09-20,13,"Fall",FALSE,FALSE,8,311,2,1,2,3,2,3,0,0,0,0,0,1,7,24.4,18,67,16,101.15,TRUE,FALSE,FALSE,FALSE
2016-09-20,14,"Fall",FALSE,FALSE,9,355,5,1,2,3,6,0,1,0,0,1,1,1,9,25.2,18,64,15,101.1,TRUE,FALSE,FALSE,FALSE
2016-09-20,15,"Fall",FALSE,FALSE,15,292,10,2,1,2,11,2,2,0,0,6,1,2,13,26.2,18,60,18,101.08,TRUE,FALSE,FALSE,FALSE
2016-09-20,16,"Fall",FALSE,FALSE,6,286,5,0,1,1,4,1,1,0,0,1,0,0,5,26.1,15.1,50,23,101.08,TRUE,FALSE,FALSE,FALSE
2016-09-20,17,"Fall",FALSE,FALSE,8,318,3,1,5,3,1,0,1,0,1,2,0,1,8,25.3,15.2,53,12,101.07,TRUE,FALSE,FALSE,FALSE
2016-09-20,18,"Fall",FALSE,FALSE,5,308,1,0,2,3,3,0,0,0,0,1,2,0,3,23.7,14.3,55,9,101.1,TRUE,FALSE,FALSE,FALSE
2016-09-20,19,"Fall",FALSE,FALSE,14,313,3,1,4,5,10,0,1,0,0,1,3,1,11,22.5,14,58,12,101.16,TRUE,FALSE,FALSE,FALSE
2016-09-20,7,"Fall",FALSE,FALSE,9,289,7,1,0,0,5,2,1,0,1,1,0,2,8,16.7,15.1,90,9,101.32,FALSE,FALSE,FALSE,FALSE
2016-09-20,8,"Fall",FALSE,FALSE,8,325,7,0,2,1,4,2,0,0,0,0,0,1,7,18.5,15.2,81,9,101.32,FALSE,FALSE,FALSE,FALSE
2016-09-20,9,"Fall",FALSE,FALSE,25,304,18,3,5,4,13,4,1,0,0,0,2,4,22,20.5,16.2,76,12,101.34,FALSE,FALSE,FALSE,FALSE
2016-09-21,10,"Fall",FALSE,FALSE,14,262,10,2,3,3,9,0,3,0,0,0,3,2,12,21.6,12.3,55,21,101.63,TRUE,FALSE,FALSE,FALSE
2016-09-21,11,"Fall",FALSE,FALSE,8,226,7,0,2,0,4,1,2,0,0,0,1,0,7,22.9,12.1,50,21,101.55,TRUE,FALSE,FALSE,FALSE
2016-09-21,12,"Fall",FALSE,FALSE,11,301,5,2,3,4,6,0,0,0,0,2,2,2,9,23.8,12.6,49,27,101.53,TRUE,FALSE,FALSE,FALSE
2016-09-21,13,"Fall",FALSE,FALSE,8,255,5,0,1,3,5,1,0,0,0,0,1,0,7,25.6,12,42,31,101.48,FALSE,FALSE,FALSE,FALSE
2016-09-21,14,"Fall",FALSE,FALSE,19,299,11,2,5,5,14,0,1,0,0,1,2,2,16,25.6,12.3,43,28,101.48,FALSE,FALSE,FALSE,FALSE
2016-09-21,15,"Fall",FALSE,FALSE,5,367,0,1,1,2,2,0,1,0,1,1,2,1,3,26.1,11.3,39,27,101.45,FALSE,FALSE,FALSE,FALSE
2016-09-21,16,"Fall",FALSE,FALSE,5,308,2,1,2,1,2,0,1,0,0,0,1,1,4,24.8,11.2,42,20,101.47,FALSE,FALSE,FALSE,FALSE
2016-09-21,17,"Fall",FALSE,FALSE,6,355,3,2,0,1,4,0,1,0,0,0,1,2,5,23.9,12.1,47,18,101.49,FALSE,FALSE,FALSE,FALSE
2016-09-21,18,"Fall",FALSE,FALSE,9,289,3,0,4,5,5,2,1,0,0,0,3,0,6,22.6,13,54,10,101.48,FALSE,FALSE,FALSE,FALSE
2016-09-21,19,"Fall",FALSE,FALSE,10,308,4,1,2,4,6,1,3,0,0,0,4,1,5,21.8,13.3,58,13,101.51,FALSE,FALSE,FALSE,FALSE
2016-09-21,7,"Fall",FALSE,FALSE,8,311,7,0,1,1,6,1,0,0,0,0,1,0,7,15.9,12.1,78,17,101.63,TRUE,FALSE,FALSE,FALSE
2016-09-21,8,"Fall",FALSE,FALSE,10,308,8,2,1,0,5,2,0,0,0,0,0,2,9,18,11.9,67,22,101.67,TRUE,FALSE,FALSE,FALSE
2016-09-21,9,"Fall",FALSE,FALSE,10,319,7,3,3,1,4,0,0,0,0,0,0,3,9,20.1,10.4,53,23,101.66,TRUE,FALSE,FALSE,FALSE
2016-09-22,10,"Fall",FALSE,FALSE,21,272,14,3,3,2,10,1,1,0,1,1,0,3,21,18.8,10.5,58,15,101.8,FALSE,FALSE,FALSE,FALSE
2016-09-22,11,"Fall",FALSE,FALSE,7,304,3,2,1,1,4,0,1,0,0,0,2,2,4,20,10,52,18,101.7,FALSE,FALSE,FALSE,FALSE
2016-09-22,12,"Fall",FALSE,FALSE,8,281,3,1,2,3,5,0,1,0,0,2,3,1,7,20.4,10.1,51,13,101.64,FALSE,FALSE,FALSE,FALSE
2016-09-22,13,"Fall",FALSE,FALSE,9,355,4,3,3,3,3,0,0,0,0,1,1,3,9,22.1,10.7,48,14,101.53,FALSE,FALSE,FALSE,FALSE
2016-09-22,14,"Fall",FALSE,FALSE,11,272,9,2,1,0,7,0,1,0,0,0,0,2,8,20.4,10.9,54,20,101.49,FALSE,FALSE,FALSE,FALSE
2016-09-22,15,"Fall",FALSE,FALSE,7,195,4,1,0,0,4,0,1,0,0,1,1,1,6,19.7,10.3,54,19,101.42,FALSE,FALSE,FALSE,FALSE
2016-09-22,16,"Fall",FALSE,FALSE,13,273,10,1,1,1,11,0,1,3,0,0,1,4,11,18.4,9.8,57,28,101.39,FALSE,FALSE,FALSE,FALSE
2016-09-22,17,"Fall",FALSE,FALSE,7,304,6,0,1,1,5,1,2,1,0,0,0,0,6,17,9.3,60,26,101.4,FALSE,FALSE,FALSE,FALSE
2016-09-22,18,"Fall",FALSE,FALSE,5,272,1,1,1,1,3,0,1,0,1,1,1,1,4,16.4,8.5,59,24,101.33,FALSE,FALSE,FALSE,FALSE
2016-09-22,19,"Fall",FALSE,FALSE,11,280,4,3,2,3,6,1,1,0,0,1,1,3,8,15.9,8,59,30,101.3,FALSE,FALSE,FALSE,FALSE
2016-09-22,20,"Fall",FALSE,FALSE,2,355,0,0,1,1,1,1,1,0,0,0,1,0,1,15.2,8.3,63,28,101.26,FALSE,FALSE,TRUE,FALSE
2016-09-22,7,"Fall",FALSE,FALSE,6,315,5,1,0,0,5,0,0,0,0,0,0,1,6,17.7,8.7,55,16,101.82,FALSE,FALSE,FALSE,FALSE
2016-09-22,8,"Fall",FALSE,FALSE,10,296,7,2,0,0,7,1,1,0,0,0,0,2,8,18.2,9.4,56,19,101.86,FALSE,FALSE,FALSE,FALSE
2016-09-22,9,"Fall",FALSE,FALSE,11,366,6,2,3,2,5,1,0,0,0,1,0,2,10,17.8,10.3,61,18,101.84,FALSE,FALSE,FALSE,FALSE
2016-09-23,10,"Fall",FALSE,FALSE,18,289,9,0,10,7,8,2,2,0,0,0,2,1,15,14.3,8.5,68,19,101.65,TRUE,FALSE,FALSE,FALSE
2016-09-23,11,"Fall",FALSE,FALSE,15,331,9,4,3,3,7,1,2,4,0,0,0,8,15,15.6,8.2,61,20,101.6,TRUE,FALSE,FALSE,FALSE
2016-09-23,12,"Fall",FALSE,FALSE,4,333,2,0,2,2,1,0,0,0,0,0,0,0,4,17,7.7,54,20,101.57,TRUE,FALSE,FALSE,FALSE
2016-09-23,13,"Fall",FALSE,FALSE,21,304,16,3,5,2,12,1,1,2,0,2,1,5,20,17.2,6.5,49,16,101.52,TRUE,FALSE,FALSE,FALSE
2016-09-23,14,"Fall",FALSE,FALSE,12,335,9,1,1,2,7,3,2,0,0,0,3,1,9,17.3,6.3,48,20,101.49,TRUE,FALSE,FALSE,FALSE
2016-09-23,15,"Fall",FALSE,FALSE,9,289,5,0,2,4,7,1,2,0,0,0,2,0,7,17.2,6.5,49,17,101.5,TRUE,FALSE,FALSE,FALSE
2016-09-23,16,"Fall",FALSE,FALSE,7,262,5,0,0,0,6,0,1,1,1,1,1,0,5,16.7,6.3,50,13,101.51,TRUE,FALSE,FALSE,FALSE
2016-09-23,17,"Fall",FALSE,FALSE,11,301,7,2,1,2,8,1,0,2,0,0,2,3,8,16.6,5,46,19,101.52,TRUE,FALSE,FALSE,FALSE
2016-09-23,18,"Fall",FALSE,FALSE,4,384,1,1,2,2,1,0,0,0,0,0,0,1,4,15.5,5.2,50,21,101.56,TRUE,FALSE,FALSE,FALSE
2016-09-23,19,"Fall",FALSE,FALSE,11,355,4,1,5,4,4,1,1,2,0,1,1,3,10,13.5,5.2,57,14,101.6,TRUE,FALSE,FALSE,FALSE
2016-09-23,20,"Fall",FALSE,FALSE,2,355,0,1,1,1,0,0,0,0,0,0,0,1,2,12.2,5,61,12,101.62,TRUE,FALSE,FALSE,FALSE
2016-09-23,7,"Fall",FALSE,FALSE,7,287,4,3,1,0,2,1,0,0,0,0,0,3,7,11.5,9.4,87,21,101.51,FALSE,FALSE,TRUE,FALSE
2016-09-23,8,"Fall",FALSE,FALSE,13,291,12,0,2,1,12,0,0,1,0,0,0,1,12,10.9,9.2,89,20,101.56,FALSE,FALSE,TRUE,FALSE
2016-09-23,9,"Fall",FALSE,FALSE,9,263,6,1,3,2,4,1,0,0,0,0,1,1,8,11.8,8.7,81,21,101.61,FALSE,FALSE,TRUE,FALSE
2016-09-24,10,"Fall",FALSE,FALSE,27,324,18,5,5,2,10,7,1,1,0,0,1,7,24,15.3,3.5,45,16,101.77,TRUE,FALSE,FALSE,FALSE
